"file name"	"count"	"rms"	"sum"	"sum2"	"stddev"	"var"	"mean"	"area"	"hu"
"../image/10022011/cn0021.jpg"	0	0.347640423221	0.362952734364	0.30354781204	0.313255305156	0.272520418315	0.362952734364	0.576725526126	"(0.00065303384500376175, 3.4073582310056143e-08, 1.0688297525369577e-12, 2.1644165605230013e-14, -2.5123576403652904e-27, -3.2772667718484252e-18, -2.1273476942049239e-27)"
"../image/10022011/cn0008.jpg"	0	0.731738495782	0.613575075265	0.693573715613	0.732806529221	0.695730950575	0.613575075265	0.346757176967	"(0.00065509992770915952, 3.5633884985474046e-08, 2.2137326238916842e-12, 4.1732759117472589e-14, -5.7258870018455153e-27, -3.0214052890530361e-18, 1.1318761969798553e-26)"
"../image/10022011/cn0004.jpg"	0	0.581375287101	0.611854866826	0.534056899642	0.519935283092	0.472672222218	0.611854866826	0.582417124771	"(0.0006742799799356339, 5.9664043517498837e-08, 2.4505504236821047e-12, 7.318703433364894e-14, 2.1067406277472119e-26, 1.1390604860565797e-17, -2.2733596093321228e-26)"
"../image/10022011/cn0026.jpg"	0	0.606266762089	0.385296374116	0.559856465493	0.664134518334	0.621897408658	0.385296374116	0.192959076018	"(0.00063958435321890205, 1.4744917298472195e-08, 9.5512227430110647e-13, 1.7991315560020717e-15, -4.765441460924607e-29, -4.528876048086854e-20, -5.7369602672702673e-29)"
"../image/10022011/cn0025.jpg"	0	0.60125899404	0.604953007211	0.554646644717	0.552028937358	0.505203205771	0.604953007211	0.657310233772	"(0.00065184334968209322, 3.2134799556003956e-08, 2.6010070240902436e-13, 5.5903472609612455e-15, 1.1956264618023684e-28, 5.7582930974238551e-19, -1.7648461784653274e-28)"
"../image/10022011/cn0010.jpg"	0	1	0.841264563462	1	1	1	0.841264563462	0.550460880671	"(0.00067712654558198357, 6.558685210613963e-08, 1.1766596832123787e-12, 4.8034649796584151e-14, 6.7347193928563614e-27, 7.2630826499931554e-18, 9.222511325295285e-27)"
"../image/10022011/cn0013.jpg"	0	0.414501084283	0.393409909828	0.367316484853	0.39289929702	0.347732972166	0.393409909828	0.627824976401	"(0.00065714522716574513, 3.9993538818630998e-08, 6.7316884781518002e-13, 1.5397076078752898e-14, -1.5145585913261993e-27, -2.9144617939898873e-18, -4.0410702446146362e-28)"
"../image/10022011/cn0023.jpg"	0	0.447763646742	0.460179717285	0.399688310562	0.406710182491	0.361019809159	0.460179717285	0.475359542451	"(0.0006462226215344732, 2.605941143376458e-08, 1.7486066118530451e-13, 2.2720615735175886e-15, -3.5524912967492292e-29, -3.0238283599181504e-19, 2.8087683529097848e-29)"
"../image/10022011/cn0001.jpg"	0	0.747005002713	0.645790599095	0.710261212718	0.738642245787	0.702087623649	0.645790599095	0.41118329724	"(0.00065930131881881948, 4.0552886985911023e-08, 5.2530529622435108e-13, 5.6861677414146369e-15, -2.9178568002984309e-28, -1.1449837149834876e-18, 1.0694608665764975e-28)"
"../image/10022011/cn0007.jpg"	0	0.613764521116	0.49957141481	0.567674972859	0.621925863416	0.577402460181	0.49957141481	0.270461991227	"(0.00066114122559953088, 4.2983175245509503e-08, 3.0156169959388573e-12, 5.8480090869758443e-14, 1.5666162328900837e-26, 7.9412421506968861e-18, -1.8912604058336423e-26)"
"../image/10022011/cn0011.jpg"	0	0.588458406605	0.742002962201	0.541373901217	0.459538917095	0.412510594364	0.742002962201	0.894816480649	"(0.00067240729652836737, 5.4415331629771098e-08, 1.5552522118956142e-12, 8.0690126518876413e-14, 2.8331046649985384e-26, 1.8770899569681201e-17, 3.7982855580263408e-27)"
"../image/10022011/cn0030.jpg"	0	0.893066542431	1	0.874499362964	0.762937835449	0.72869070684	1	0.79500527514	"(0.00066009604244081734, 3.9568209596118307e-08, 4.332546828906713e-12, 1.2203576789375347e-13, -5.3538519127520616e-26, -1.8744469378482235e-17, 7.07657758937263e-26)"
"../image/10022011/cn0028.jpg"	0	0.702969239125	0.53940025456	0.662372957607	0.727807329967	0.690295727502	0.53940025456	0.177411294353	"(0.00064489161357905321, 2.2785071288128545e-08, 4.8064047691229227e-13, 7.5695619317706751e-15, -4.3917018681846688e-28, -9.7617577664224629e-19, 1.2487703630512609e-28)"
"../image/10022011/cn0019.jpg"	0	0.643983268995	0.694539780676	0.599408048632	0.566641758179	0.520144386642	0.694539780676	0.629032705869	"(0.00065317364304856226, 3.4914512240077806e-08, 5.9056509029374332e-13, 1.1668519781095662e-14, -7.1684763875714123e-28, -1.6202704490992506e-18, 6.5143833027122755e-28)"
"../image/10022011/cn0012.jpg"	0	0.161687367845	0.189080637093	0.135334334722	0.136136955957	0.113868315818	0.189080637093	0.537869953912	"(0.00066232779203762471, 4.7368389700366836e-08, 6.7845475503530175e-13, 1.5586413295841121e-14, -1.4891874665289801e-27, -3.1108354402825716e-18, 5.9269991163296021e-28)"
"../image/10022011/cn0006.jpg"	0	0.740050782835	0.61242696571	0.70264846274	0.745044174782	0.709075889933	0.61242696571	0.449386417902	"(0.00066682571052869937, 5.1654919375679691e-08, 9.1096350723005836e-13, 2.2035111867160692e-14, 2.0302295834634916e-27, 3.5975646266255686e-18, -2.3716290941182565e-27)"
"../image/10022011/cn0017.jpg"	0	0.459139755515	0.36147310084	0.410858509992	0.471055560763	0.423875884443	0.36147310084	0.291326558943	"(0.00066532544651491665, 4.7089207253217636e-08, 6.7830061466226951e-13, 1.6123707746748847e-14, 1.2407140674523618e-27, 2.2802654806983012e-18, 1.141880530198484e-27)"
"../image/10022011/cn0009.jpg"	0	0.57027970425	0.22385887054	0.522634160455	0.683661928948	0.642710824002	0.22385887054	0.10013049031	"(0.0006352811280781334, 1.2602857166962138e-08, 3.9281235982705453e-13, 2.0284847369652711e-15, 5.6882566592958906e-29, 2.2634237799319386e-19, -6.5622996847137208e-30)"
"../image/10022011/cn0031.jpg"	0	0.217532751485	0.135099440077	0.18443950851	0.239951041609	0.205417829673	0.135099440077	0.323157865512	"(0.00066346908544152796, 3.1861087267235448e-08, 6.5082031993839392e-13, 2.65646163793621e-13, 1.1045129152222674e-25, 4.1769590966243193e-17, 9.2034536993012297e-28)"
"../image/10022011/cn0020.jpg"	0	0.282342508413	0.397896240821	0.242947427393	0.201450432598	0.170989524286	0.397896240821	0.814703759231	"(0.00066842599905009899, 5.306856080641766e-08, 1.983365909720421e-12, 5.4893292303692933e-14, 9.3741048094039181e-27, 5.7194805102717984e-18, -1.5498120836126048e-26)"
"../image/10022011/cn0018.jpg"	0	0.809993151566	0.826371900459	0.780070566664	0.736572784812	0.69983194531	0.826371900459	0.585443389416	"(0.00068492780409481699, 7.5675922373103154e-08, 2.0807446204089906e-12, 6.9023572894474998e-14, -1.1030006081587085e-26, -8.1310672890699534e-18, 2.3718834479298309e-26)"
"../image/10022011/cn0024.jpg"	0	0.386196360368	0.161587618411	0.340108542894	0.460008735231	0.41297325533	0.161587618411	0	"(0.00065325358380933379, 3.0805149128741922e-08, 3.4014554208347628e-12, 3.2822483295172768e-14, 9.663779792310818e-27, 5.2311422323519771e-18, 5.1853053889076783e-27)"
"../image/10022011/cn0003.jpg"	0	0.690660945673	0.535655207249	0.649122699207	0.712391415493	0.673594849328	0.535655207249	0.283524904215	"(0.00067719496222430511, 5.6798594964393737e-08, 1.504093093279426e-12, 1.496226471560222e-13, 6.6281625249346283e-26, 2.854942663043359e-17, -2.5393806536042581e-26)"
"../image/10022011/cn0015.jpg"	0	0.794996330195	0.906700940443	0.763309757607	0.671005539285	0.629204463633	0.906700940443	0.794283413849	"(0.00064206392765434343, 1.6171630648307036e-08, 2.1641139633526584e-12, 3.2539224118378216e-14, -5.4437807959987714e-27, -3.8457567083037214e-18, 6.7025764348036816e-27)"
"../image/10022011/cn0029.jpg"	0	0.770607906095	0.86456121238	0.73623941919	0.658665702742	0.616094321166	0.86456121238	0.724512743628	"(0.00067333301050419541, 5.9666297131873003e-08, 1.8213772296904151e-12, 5.6777736058493174e-14, -1.6161296211610198e-26, -1.3164914962288756e-17, 8.4963722042763847e-27)"
"../image/10022011/cn0016.jpg"	0	0.623630948542	0.596659040311	0.577996787526	0.588191127977	0.542325543242	0.596659040311	0.471486478983	"(0.00066336190361700631, 4.7983709351902271e-08, 9.0769405826885602e-13, 2.5281917744820018e-14, 3.7822464052024275e-27, 5.464744269168422e-18, -6.0213451293792795e-28)"
"../image/10022011/cn0005.jpg"	0	0.574941935256	0.788385023527	0.527428027144	0.412752350878	0.366855423867	0.788385023527	1	"(0.00065307108611170151, 3.4693699455673801e-08, 5.6128390854857573e-13, 1.0308909150004589e-14, 5.1658079370601471e-28, 1.2716510919095868e-18, -5.899722630467788e-28)"
"../image/10022011/cn0027.jpg"	0	0.659431059692	0.426011233675	0.615767117504	0.719226538741	0.680988595326	0.426011233675	0.247390193792	"(0.00065901900933066726, 4.0132084307295637e-08, 1.7401147434353891e-12, 4.3486487153208035e-14, 1.6893149298732166e-27, 1.9662227958446331e-18, -1.1842576634178203e-26)"
"../image/10022011/cn0022.jpg"	0	0	0	0	0	0	0	0.430798489644	"(0.00065791484196018831, 4.0258683155514354e-08, 5.6587607279009416e-13, 1.0545777493609073e-14, 3.3767754513412536e-28, 1.1782401494028219e-18, -7.4138481835594282e-28)"
"../image/10022011/cn0014.jpg"	0	0.523431112453	0.667288314856	0.474932007252	0.405811100015	0.360152643845	0.667288314856	0.868635126881	"(0.0006610332791330281, 4.4782190533501245e-08, 8.8350499644155865e-13, 1.6182920325054022e-14, -1.8051784997144314e-27, -2.9692000493151426e-18, -6.9692804108490186e-28)"
"../image/10022011/cn0002.jpg"	0	0.413548702476	0.218241055087	0.366395942259	0.472981976823	0.4257818869	0.218241055087	0.168471319896	"(0.00065607063971146406, 3.5925769419073034e-08, 1.9134315458045064e-12, 3.2569407948715395e-14, 7.853141586963024e-27, 6.1248183891767711e-18, -2.1058055939980057e-27)"
									
"average"		0.567685903125871	0.526002840683161	0.528984195483097	0.541102302232871	0.502633860714258	0.526002840683161	0.492866022186097	
"var"		0.0479050322051948	0.0623447818619496	0.0483558755315015	0.0466587040219287	0.0463510566435769	0.0623447818619496	0.0647143562495342	
