25,1 1:7.09415348145e-07 2:-3.18213158443e-12 3:-4.44039811385e-08 4:8.41630064127e-14 5:0.171825866049 6:0.00396053848826 7:2.83816881372e-05 9:19.46464
26,1 1:8.04443643383e-07 2:1.38467789355e-12 3:1.62546840263e-08 4:4.10333198349e-12 5:0.169654742472 6:0.00316756358242 7:3.60265327403e-05 9:14.18496
27,1 1:2.37708476364e-08 2:-1.80644112758e-15 3:1.01714953725e-10 4:9.18409690766e-15 5:0.167367318523 6:0.00220492462006 7:6.5226483576e-06 9:13.34258
28,1 1:5.0648952454e-07 2:-1.50349709402e-12 3:-2.17411004182e-08 4:-7.51851551419e-13 5:0.166155736898 6:0.00201464673672 7:2.17484144368e-05 9:14.960064
29,1 1:3.81152433722e-07 2:8.1620271949e-13 3:1.66281556827e-08 4:-5.10823647538e-13 5:0.16809956635 6:0.00273483188786 7:1.67433923832e-05 9:16.564736
30,1 1:2.55817943044e-06 2:1.59818627875e-11 3:5.72986158901e-08 4:-3.63177935032e-11 5:0.172398291767 6:0.00387332339313 7:9.40421701385e-05 9:16.708772
31,1 1:1.76280288728e-07 2:-2.0544637411e-13 3:-4.49140922641e-09 4:1.51854073809e-13 5:0.164273365796 6:0.00144246966041 7:1.19148394885e-05 9:17.492304
32,1 1:4.76716461795e-08 2:1.09601201148e-14 3:5.80360045468e-10 4:-3.12854762007e-14 5:0.163453570802 6:0.00114486345871 7:1.01433124283e-05 9:15.511112
33,1 1:3.08152487344e-07 2:-1.18522463819e-13 3:-6.56983411291e-09 4:9.68744578509e-13 5:0.162771252422 6:0.000763805038473 7:3.25517369525e-05 9:20.496972
34,1 1:2.6081358997e-07 2:-4.00784822964e-13 3:-1.37465217427e-08 4:1.54169787178e-13 5:0.169358138755 6:0.00323128205147 7:1.03935216096e-05 9:14.626548
35,1 1:4.43853919904e-08 2:-1.88667617979e-14 3:-1.84136210212e-09 4:1.81541982781e-16 5:0.166092613901 6:0.0020062431688 7:4.07112804959e-06 9:12.540876
36,1 1:4.56794985843e-07 2:1.02898874989e-12 3:1.79032953138e-08 4:-1.03700136925e-12 5:0.169688777205 6:0.00317625630602 7:2.23907701987e-05 9:13.24446
37,1 1:1.36030657964e-07 2:-1.20219027003e-13 3:-7.11238050791e-09 4:7.6968444794e-15 5:0.167885686483 6:0.00273565112922 7:5.76517587015e-06 9:16.298044
38,1 1:3.93823878804e-08 2:-1.50325262477e-15 3:-5.05981733326e-11 4:-1.48865277415e-14 5:0.164727051237 6:0.00162436154442 7:3.66510826749e-06 9:16.231672
39,1 1:1.89224930042e-08 2:-3.98337017805e-15 3:-5.88154506647e-10 4:-1.49937129037e-16 5:0.163334350024 6:0.0011266726575 7:2.34520688348e-06 9:14.283688
40,1 1:2.44246645906e-07 2:3.120696289e-14 3:-6.5326366077e-10 4:-3.02399812505e-13 5:0.170602628512 6:0.00362015498099 7:6.34275429928e-06 9:20.152252
41,1 1:1.09191087328e-06 2:2.32849026208e-12 3:1.77324325694e-08 4:-7.32171674877e-12 5:0.170656482975 6:0.00341513505399 7:4.53426417261e-05 9:16.334744
42,1 1:3.85008642717e-07 2:-8.44592282005e-13 3:-1.60608196497e-08 4:-5.55197724373e-13 5:0.166802427576 6:0.00229126907075 7:1.79003373661e-05 9:16.048892
43,1 1:5.82956987741e-07 2:9.61621900236e-13 3:1.50485043506e-08 4:1.83025363608e-12 5:0.170087997592 6:0.00340761829854 7:2.15764683898e-05 9:16.88424
44,1 1:2.33763544251e-07 2:-2.2975260782e-13 3:-5.51186719569e-09 4:3.40143673443e-13 5:0.16679178261 6:0.0023047252106 7:1.31894978561e-05 9:12.816828
45,1 1:1.3771378186e-07 2:4.08324513535e-14 3:1.96883458084e-09 4:-1.42665048072e-13 5:0.166900947194 6:0.00237102228924 7:8.43134833845e-06 9:19.5291
46,1 1:1.46727354622e-07 2:-1.10720949585e-14 3:1.88894738118e-11 4:-1.60557625549e-13 5:0.166791569811 6:0.00229096373092 7:8.19953096517e-06 9:18.028552
47,1 1:8.63397204844e-07 2:-3.77277262589e-12 3:-4.80307972462e-08 4:-1.97295030368e-12 5:0.172975794365 6:0.00429986834725 7:2.81629636819e-05 9:14.825672
48,1 1:2.1995143093e-08 2:-3.25045925921e-15 3:-9.84543356538e-10 4:-1.00712086145e-15 5:0.165868266033 6:0.00204257651587 7:1.08822788913e-06 9:12.862324
49,1 1:4.39625116816e-07 2:-7.04123287289e-13 3:-9.36974068707e-09 4:-1.13377404896e-12 5:0.170879774731 6:0.0034436487126 7:2.09639584629e-05 9:19.149676
50,2 1:3.58003669143e-07 2:-7.63178051571e-13 3:-2.22637792426e-08 4:5.04472541458e-14 5:0.17197660745 6:0.00402024278004 7:1.27491957681e-05 9:15.771128
51,2 1:2.10948535488e-07 2:1.36730628347e-13 3:5.05216386333e-09 4:2.94049446069e-13 5:0.168286808678 6:0.00274794373423 7:1.12026932331e-05 9:13.828824
52,2 1:3.94412989671e-07 2:-5.38490170583e-13 3:-1.67979239837e-08 4:7.37401343274e-13 5:0.171196857279 6:0.00376323608388 7:1.35885479975e-05 9:17.539544
53,2 1:8.11528599248e-08 2:-1.10251598389e-14 3:-1.20219257702e-09 4:-3.18177026173e-14 5:0.17074200985 6:0.00349551540169 7:2.12163690286e-06 9:16.26188
54,2 1:7.46654841781e-07 2:-1.95030412758e-12 3:-3.20293632197e-08 4:-2.41663371503e-12 5:0.170776282702 6:0.00361559619646 7:2.31680109523e-05 9:15.862236
55,2 1:8.79014338549e-07 2:-2.12978955613e-12 3:-3.98631593106e-08 4:3.27305981728e-12 5:0.176853795513 6:0.00571501530894 7:2.24518082899e-05 9:18.557524
56,2 1:6.89430194688e-08 2:-7.01536641204e-15 3:-1.39842592956e-09 4:-4.01996267435e-14 5:0.163336758554 6:0.00107669206065 7:5.08161917181e-06 9:14.042332
57,2 1:1.8710293612e-07 2:2.05669317152e-13 3:9.47531701713e-09 4:-7.755556381e-14 5:0.168596390275 6:0.00296955011036 7:7.37628655833e-06 9:15.238568
58,2 1:7.00630635254e-07 2:-7.62569183139e-13 3:-1.6100846222e-08 4:2.65044820244e-12 5:0.169413096823 6:0.00315257130172 7:2.21162287592e-05 9:17.6661
59,2 1:2.51664605492e-07 2:6.62868546987e-14 3:2.65346240278e-09 4:4.16913507434e-13 5:0.167926687838 6:0.00270830183439 7:1.11806653325e-05 9:15.464644
60,2 1:8.33931179113e-09 2:-4.6272751185e-17 3:-1.17770353861e-10 4:-3.43141052863e-16 5:0.16229500637 6:0.000723325797979 7:2.06719418958e-07 9:16.958496
61,2 1:1.41528270561e-07 2:-1.70477651142e-13 3:-6.0435182776e-09 4:1.06312686803e-14 5:0.165406908135 6:0.00184680132097 7:1.02917918006e-05 9:19.233484
62,2 1:1.32082327085e-07 2:-9.96134419326e-14 3:-4.88825680527e-09 4:-6.840979332e-14 5:0.168813098047 6:0.00295792281456 7:6.33723988173e-06 9:12.578524
63,2 1:7.48661830628e-07 2:-3.0849227848e-12 3:-4.9477429073e-08 4:2.89855607039e-14 5:0.172976877246 6:0.00438133939005 7:2.2681400105e-05 9:17.566108
64,2 1:2.39565984197e-07 2:-2.07026689276e-13 3:-5.93456672947e-09 4:-3.41870516122e-13 5:0.167740942346 6:0.00265236592732 7:1.16178559233e-05 9:16.53616
65,2 1:1.81132248997e-07 2:-9.18415397505e-14 3:-4.86865861248e-09 4:1.96259466395e-13 5:0.169178915351 6:0.00318754062678 7:7.9008303879e-06 9:17.758312
66,2 1:4.38997704595e-07 2:8.32601700854e-13 3:1.93833650796e-08 4:-7.1857299472e-13 5:0.172922759518 6:0.00433281780283 7:1.42970107156e-05 9:18.65248
67,2 1:1.23022509516e-07 2:-5.48707010212e-14 3:-4.65176511693e-09 4:-6.9495966691e-14 5:0.168011416251 6:0.00273237955818 7:4.21103725734e-06 9:15.635084
68,2 1:8.44498863331e-08 2:5.12339734083e-14 3:4.0279690868e-09 4:1.03425356509e-14 5:0.167135354233 6:0.00236740316543 7:4.53592321686e-06 9:20.789132
69,2 1:6.05196144485e-07 2:-1.69125053292e-13 3:-2.45514226439e-09 4:2.02332270577e-12 5:0.172036330262 6:0.00403298430124 7:1.85979759062e-05 9:16.343756
70,2 1:5.63700839873e-08 2:-2.01475536033e-14 3:-1.2060184414e-09 4:1.14316250037e-14 5:0.163139898128 6:0.000981522883986 7:2.99577678875e-06 9:12.301072
71,2 1:1.13206868922e-07 2:-8.43598633372e-14 3:-5.03432670044e-09 4:-1.73495023144e-14 5:0.166634205763 6:0.00227754476631 7:5.11263268044e-06 9:17.24388
72,2 1:2.13545268552e-07 2:3.09340284795e-14 3:9.15412331465e-10 4:2.80076965403e-13 5:0.170017057556 6:0.0034013775624 7:8.15362540948e-06 9:12.661588
73,2 1:4.02364085123e-07 2:-1.31143377724e-12 3:-1.9227421789e-08 4:3.42777695538e-14 5:0.167252881612 6:0.0024073356216 7:2.64199323956e-05 9:12.78716
74,2 1:3.62821708038e-07 2:-9.61604030967e-13 3:-1.42205077347e-08 4:-3.62729958133e-13 5:0.165466835383 6:0.00187958789424 7:2.21151110744e-05 9:17.74208
75,2 1:1.71198803589e-07 2:-6.6300405526e-14 3:-2.78753890404e-09 4:-1.89107562447e-13 5:0.167112554327 6:0.00244108498965 7:8.0031979987e-06 9:13.685204
76,2 1:2.26643349191e-08 2:1.14130052196e-15 3:3.14411261006e-10 4:5.92570301492e-15 5:0.164086031683 6:0.00141227073496 7:3.1280201423e-06 9:14.90834
77,2 1:4.5654586181e-06 2:3.61261882377e-11 3:2.07430515499e-07 4:-6.04289072126e-11 5:0.175300164561 6:0.00447594533462 7:5.20887769675e-05 9:15.672176
78,2 1:4.54389416979e-08 2:-6.90945483645e-15 3:-1.22153458842e-09 4:1.18823697608e-14 5:0.167317489766 6:0.00257575027873 7:2.01381345012e-06 9:19.051364
79,2 1:9.50109527789e-08 2:-5.55344563531e-14 3:-3.46126951579e-09 4:-3.42856916374e-14 5:0.165940848265 6:0.0020309712343 7:4.96645171584e-06 9:19.060776
80,2 1:3.39493196736e-07 2:-7.26222920659e-13 3:-1.5302650504e-08 4:3.28437007935e-13 5:0.167680442536 6:0.00263969891759 7:1.62354948013e-05 9:12.574168
81,2 1:3.70071546012e-07 2:-7.91388603318e-13 3:-2.0950313932e-08 4:-5.28014872096e-14 5:0.16957274255 6:0.00326046967295 7:1.24122781722e-05 9:14.659136
82,2 1:1.11044734552e-07 2:-1.60091842039e-13 3:-3.82152880449e-09 4:-8.43535922774e-14 5:0.169558385164 6:0.00297260719423 7:2.39138834357e-05 9:15.378372
83,2 1:6.23453176297e-07 2:3.62179625911e-13 3:6.5318580478e-09 4:2.19665870734e-12 5:0.170892232729 6:0.00355403471447 7:2.04532414031e-05 9:16.105172
84,2 1:8.31014294215e-07 2:-4.40931940635e-12 3:-4.07167201274e-08 4:1.55058607269e-12 5:0.168625717062 6:0.00286217874317 7:3.80675295002e-05 9:19.045496
85,2 1:2.91958651017e-07 2:-4.62216643207e-13 3:-6.20159428168e-09 4:-4.77701082052e-13 5:0.16630899222 6:0.00203941163904 7:1.77542974114e-05 9:15.925592
86,2 1:1.46672475972e-07 2:-8.12747565476e-14 3:-2.93858944404e-09 4:-1.37027745627e-13 5:0.166018579271 6:0.002115864595 7:8.04420640696e-06 9:16.389528
87,2 1:2.06808750007e-07 2:-3.30897905103e-13 3:-9.66470561768e-09 4:-4.857361328e-14 5:0.167830080937 6:0.00257976543645 7:1.26456223245e-05 9:16.560468
88,2 1:7.8520398879e-07 2:-3.51988090357e-12 3:-4.61419528627e-08 4:1.05686240767e-13 5:0.170425053762 6:0.00346012683721 7:2.5615320897e-05 9:15.779828
89,2 1:4.8638940714e-08 2:-1.16504895939e-14 3:-2.56903083124e-09 4:-4.00174090882e-15 5:0.168599307879 6:0.00292154066694 7:1.31877342909e-06 9:13.711728
90,2 1:9.6948334777e-07 2:4.55159766433e-12 3:5.29824364648e-08 4:-2.30689407574e-12 5:0.172941607881 6:0.00426523088887 7:2.85759008629e-05 9:18.498628
91,2 1:8.14799574172e-07 2:-3.62421466352e-12 3:-5.14751655583e-08 4:-8.06372013587e-13 5:0.172178201305 6:0.00403797924286 7:2.54835352021e-05 9:14.817928
92,2 1:4.50659902e-07 2:-9.52459838381e-13 3:-1.49895955765e-08 4:9.52334783148e-13 5:0.168275109229 6:0.00271498986656 7:1.9820726307e-05 9:15.651052
93,2 1:4.1804190438e-07 2:-5.81770328972e-13 3:-1.58818997404e-08 4:8.37351782678e-13 5:0.16844719613 6:0.00282932204439 7:1.42302643912e-05 9:15.087372
94,2 1:9.77394459188e-08 2:3.21914877843e-15 3:4.83557549758e-10 4:-8.85762845272e-14 5:0.165480823415 6:0.00191019236836 7:8.41392334836e-06 9:15.046672
95,2 1:9.20078049451e-08 2:2.17846650571e-14 3:1.56239346992e-09 4:-5.66505217218e-14 5:0.166065098993 6:0.00212894584943 7:4.72964246009e-06 9:13.817096
96,2 1:1.0214957752e-07 2:-9.23519276517e-15 3:-1.62506695228e-09 4:-5.42520625594e-14 5:0.168635846795 6:0.00288547121071 7:2.84137542427e-06 9:14.64694
97,2 1:8.7490033428e-08 2:-1.25804035616e-14 3:2.28191632258e-09 4:1.81981023253e-15 5:0.17107007184 6:0.00344858746574 7:2.41272146415e-07 9:17.709576
98,2 1:8.22512081882e-08 2:-3.520441167e-14 3:-3.34242385878e-09 4:1.55788517404e-14 5:0.165435987049 6:0.0018642324285 7:2.66339975771e-06 9:14.356912
99,2 1:2.86628185916e-07 2:-3.46498923679e-13 3:-7.25786719485e-09 4:-5.18047615021e-13 5:0.167314333942 6:0.00243570422963 7:1.64953481531e-05 9:15.238524
100,3 1:1.77293471089e-07 2:-8.00057711657e-14 3:-2.69628214259e-09 4:1.99294089726e-13 5:0.166343523597 6:0.00220607843161 7:8.27565154726e-06 9:1.747012
101,3 1:2.36580198703e-07 2:1.11891277035e-13 3:2.40002034473e-09 4:4.80200589314e-13 5:0.164873596878 6:0.00172188248652 7:1.83599583146e-05 9:2.002624
102,3 1:2.00084591988e-07 2:-2.53567760435e-13 3:-7.09506732031e-09 4:-1.80420860213e-13 5:0.166497063354 6:0.00221831633102 7:1.20906888706e-05 9:2.176928
103,3 1:5.15929090728e-07 2:1.0063552351e-14 3:-1.9552524675e-10 4:-1.50033851945e-12 5:0.171820887778 6:0.00405137478434 7:1.63918514153e-05 9:1.701052
104,3 1:4.79462887411e-07 2:8.8694869399e-13 3:2.01500216888e-08 4:7.37482874916e-13 5:0.172850290831 6:0.00438804982686 7:1.20717196204e-05 9:2.052868
105,3 1:2.41184200176e-07 2:-2.29087481596e-13 3:-1.01184982703e-08 4:2.65819187865e-13 5:0.169884704109 6:0.00334741249796 7:8.77719634679e-06 9:1.97036
106,3 1:1.03103992099e-07 2:5.67035383367e-14 3:6.06495354437e-09 4:3.90515858079e-15 5:0.169969921686 6:0.00347344027961 7:2.94746654388e-06 9:1.893388
107,3 1:1.27096578278e-07 2:-1.28973170487e-13 3:-2.87845554826e-09 4:-1.10329593388e-13 5:0.164754059757 6:0.00161996701749 7:1.40311058925e-05 9:2.235692
108,3 1:1.13034563611e-07 2:1.06474494435e-13 3:3.90682519799e-09 4:-4.22137504736e-14 5:0.163790958431 6:0.00141379398909 7:9.08366154388e-06 9:1.790896
109,3 1:5.89910625971e-07 2:2.32312131536e-12 3:2.43435489969e-08 4:1.16994576129e-12 5:0.165992618529 6:0.00205351594919 7:3.29573192958e-05 9:1.606072
110,3 1:1.29131217068e-07 2:-1.90980112265e-13 3:-3.3615665241e-09 4:5.54444893245e-14 5:0.163026092129 6:0.00103803406788 7:1.83664509537e-05 9:2.032076
111,3 1:1.62221069874e-06 2:4.98972662678e-12 3:4.14727044444e-08 4:1.09439854006e-11 5:0.174646039244 6:0.0048573829579 7:3.38884151433e-05 9:1.759664
112,3 1:5.91041377418e-08 2:1.90000428208e-15 3:4.04120939288e-10 4:1.75330332361e-14 5:0.171902475966 6:0.00409149604118 7:1.5063671919e-06 9:2.218788
113,3 1:3.36255676679e-08 2:-7.74689351318e-15 3:-1.88404350606e-09 4:5.57817180557e-16 5:0.169372317775 6:0.00319541860034 7:1.58669039677e-06 9:1.7754
114,3 1:1.29597006615e-07 2:-2.12738012226e-14 3:-4.89777980129e-10 4:-1.2664261064e-13 5:0.166504568446 6:0.00226739459961 7:7.57635152858e-06 9:1.31908
115,3 1:2.18392382367e-08 2:-3.57913362284e-15 3:-9.31118398645e-10 4:1.30226876044e-15 5:0.16557738168 6:0.00193124222437 7:1.39263803325e-06 9:1.855352
116,3 1:3.25697008955e-07 2:3.34577923121e-13 3:5.30498235751e-09 4:-7.46992532959e-13 5:0.166081026096 6:0.00216002507887 7:1.93907562858e-05 9:1.74338
117,3 1:2.17380300545e-07 2:6.36091549292e-14 3:2.51390214066e-09 4:2.68236070516e-13 5:0.170099726608 6:0.00351160130673 7:7.39833956456e-06 9:1.631824
118,3 1:5.6575741362e-08 2:-2.14135234199e-14 3:-2.53983380402e-09 4:-1.19663955514e-14 5:0.166223441595 6:0.00210067017679 7:3.3228711979e-06 9:2.637156
119,3 1:9.16536714626e-08 2:1.9905501489e-14 3:2.43290737005e-09 4:-5.74658709662e-14 5:0.167621592176 6:0.00258393989759 7:4.8037734612e-06 9:1.380036
120,3 1:3.18750402662e-09 2:6.21669247715e-17 3:6.87448125216e-11 4:2.94944545943e-17 5:0.16121174329 6:0.000553837363814 7:1.46196036182e-07 9:1.252364
121,3 1:1.71200227441e-07 2:1.9489752459e-13 3:8.14475763052e-09 4:9.17813262696e-14 5:0.167847591297 6:0.00264614650562 7:9.24885263826e-06 9:1.585244
122,3 1:1.78391004976e-08 2:5.91212463005e-15 3:4.67596742196e-10 4:2.67760276404e-15 5:0.162005769061 6:0.000747698101968 7:7.41990098185e-06 9:1.586712
123,3 1:6.12491973285e-08 2:-4.63343978641e-15 3:-7.9019923266e-10 4:2.39649916377e-14 5:0.165895653673 6:0.00207070846244 7:2.59293544588e-06 9:1.686168
124,3 1:1.98454246058e-08 2:-3.56763635601e-15 3:-2.82230562741e-10 4:-4.63369059472e-15 5:0.161771445283 6:0.000752080588628 7:4.3755607281e-06 9:2.178204
125,3 1:3.70334995034e-07 2:-7.45773551991e-13 3:-2.03717788026e-08 4:-3.60232055624e-13 5:0.170322132934 6:0.00358651859029 7:1.3505331278e-05 9:2.0881
126,3 1:6.10361127876e-09 2:6.30072687263e-16 3:1.05993021101e-10 4:-1.93297431995e-16 5:0.160477737396 6:0.000353552589457 7:1.91022582848e-06 9:1.934896
127,3 1:4.0820090921e-08 2:-5.69503790127e-15 3:-1.45804433301e-09 4:-6.76526855182e-15 5:0.172753730426 6:0.00434044991406 7:1.14973488264e-06 9:1.861644
128,3 1:1.20620213518e-07 2:-6.36773916249e-14 3:-7.02271335944e-09 4:-3.60134840021e-14 5:0.173689941717 6:0.00465768381882 7:3.04956625749e-06 9:1.460692
129,3 1:9.43319721403e-08 2:2.54557334417e-14 3:2.7459740901e-09 4:-6.08766139837e-14 5:0.168720686699 6:0.00284808174574 7:5.18689364502e-06 9:1.714468
130,3 1:3.38342314732e-08 2:5.95709478932e-15 3:5.0330258607e-10 4:-1.3378585462e-14 5:0.161742325784 6:0.000739222235657 7:5.53738533108e-06 9:1.73684
131,3 1:1.53104391608e-08 2:-1.49980258213e-15 3:-6.38101945962e-10 4:-7.29242068789e-16 5:0.165398858923 6:0.00183223225845 7:7.74942633878e-07 9:1.480724
132,3 1:6.97447346475e-08 2:-2.91397905503e-14 3:-4.41249328346e-09 4:-3.27578962036e-15 5:0.171893439066 6:0.00403923666839 7:2.53450150722e-06 9:2.422528
133,3 1:1.67792644489e-07 2:-1.45727526839e-13 3:-8.51341670831e-09 4:-9.46272939799e-14 5:0.170101927846 6:0.00351006766918 7:6.39081719218e-06 9:1.586672
134,3 1:1.12202731077e-07 2:-1.1731388088e-13 3:-3.5533370814e-09 4:-3.81880551781e-14 5:0.164088231173 6:0.00142588276108 7:1.07752985673e-05 9:1.8487
135,3 1:8.60699559661e-08 2:7.60587193477e-14 3:3.06269679201e-09 4:-2.47302183953e-14 5:0.164010049669 6:0.00139589989294 7:1.00320227869e-05 9:1.572396
136,3 1:2.30726426439e-08 2:1.97080095797e-15 3:5.13706978399e-10 4:2.86442709735e-15 5:0.165574689215 6:0.00201503223557 7:9.8423390859e-07 9:1.602548
137,3 1:6.32440942399e-07 2:1.02026862057e-12 3:8.24999420536e-09 4:3.15407509897e-12 5:0.165629795323 6:0.00191490096248 7:4.3441387444e-05 9:1.521028
138,3 1:3.47324140374e-08 2:2.75020469234e-15 3:5.92638094438e-10 4:6.99890125064e-15 5:0.166793535268 6:0.00239573506884 7:1.34962843301e-06 9:1.61988
139,3 1:9.2638953396e-08 2:-5.72703892565e-14 3:-4.79825729905e-09 4:-1.82886572648e-14 5:0.168051286627 6:0.00275503568187 7:4.54623609744e-06 9:1.880244
140,3 1:8.2528635876e-08 2:4.58066802381e-14 3:3.05108168394e-09 4:-4.84787168499e-14 5:0.165803827381 6:0.00196601975971 7:7.9139542677e-06 9:2.120664
141,3 1:1.33775419272e-06 2:9.86449780202e-12 3:5.28486435469e-08 4:7.59413817171e-12 5:0.167534212371 6:0.00248286775986 7:6.47358115101e-05 9:1.906456
142,3 1:3.74538486377e-08 2:4.23109908178e-15 3:4.20585954347e-10 4:8.91741275784e-15 5:0.162918788301 6:0.000884424836161 7:1.85425599922e-06 9:1.952092
143,3 1:2.55258633955e-07 2:6.75358824448e-14 3:2.44596835507e-09 4:-4.17651925382e-13 5:0.167263538715 6:0.00250869808428 7:1.07621167731e-05 9:2.06016
144,3 1:3.57916668728e-07 2:-7.50386255225e-13 3:-2.08212243263e-08 4:-2.55667657952e-13 5:0.171097738604 6:0.00378882905419 7:1.3706350563e-05 9:2.53324
145,3 1:1.56880708906e-08 2:3.1537747119e-15 3:6.06050002048e-10 4:1.98976478227e-15 5:0.166162737435 6:0.00196075542757 7:3.60144423013e-06 9:1.431544
146,3 1:4.05334980201e-08 2:9.08095479257e-15 3:1.78857957973e-09 4:-5.58018733623e-15 5:0.167487628247 6:0.00264283671466 7:1.70586478861e-06 9:1.848896
147,3 1:8.41224088774e-08 2:-1.07407290308e-14 3:-6.13874285191e-10 4:-5.21934611513e-14 5:0.166430817349 6:0.00227156547933 7:4.76990719991e-06 9:1.978604
148,3 1:1.76520517558e-07 2:3.54768284406e-14 3:1.3849819554e-09 4:-2.43744019857e-13 5:0.166121789592 6:0.00214954966241 7:1.10302828038e-05 9:1.545924
149,3 1:6.04965125629e-08 2:-7.92601159073e-15 3:-1.06898812349e-09 4:2.5592361875e-14 5:0.168954133913 6:0.00304678647331 7:3.24195345674e-06 9:1.615636
150,4 1:1.5659983325e-07 2:2.54251541689e-14 3:4.33248883124e-10 4:-2.00848100712e-13 5:0.167303274058 6:0.00248497774758 7:1.06724927239e-05 9:2.436712
151,4 1:2.89452449632e-07 2:-4.87404706912e-13 3:-1.58686891008e-08 4:-1.37689997353e-13 5:0.169946384377 6:0.00331015731225 7:1.05777362111e-05 9:2.89678
