158,2 3:-0.69083158267 5:-0.437670403969
159,2 3:-0.650703496448 5:-0.431786261558
160,2 3:-0.659242330309 5:-0.44953521847
161,2 3:-0.664888600294 5:-0.4346577154
162,2 3:-0.679243848548 5:-0.443927948232
163,2 3:-0.715959789633 5:-0.447720260042
164,2 3:-0.68806902682 5:-0.439732905242
165,2 3:-0.669187920443 5:-0.43425466232
166,2 3:-0.660265967542 5:-0.432369543479
167,2 3:-0.644477856233 5:-0.43194218798
168,2 3:-0.669524833705 5:-0.433140590255
169,2 3:-0.669176452504 5:-0.43492329536
